Latitude,Longitude,TotalPop
40.6609045226,-74.0077386935,2075.0
40.6609045226,-74.0045728643,2075.0
40.6609045226,-74.0014070352,2075.0
40.6609045226,-73.998241206,4402.0
40.6609045226,-73.99507537689999,4424.0
40.6609045226,-73.9919095477,4424.0
40.6609045226,-73.98874371859999,2104.0
40.6609045226,-73.98557788939999,5772.0
40.6609045226,-73.98241206029999,4779.0
40.6609045226,-73.9602512563,2886.0
40.6609045226,-73.9570854271,2886.0
40.6609045226,-73.953919598,3797.0
40.6609045226,-73.9507537688,3797.0
40.6609045226,-73.9475879397,4241.0
40.6609045226,-73.9444221106,4241.0
40.6609045226,-73.9412562814,4241.0
40.6609045226,-73.93809045229999,3122.0
40.6609045226,-73.9349246231,1693.0
40.6609045226,-73.93175879399999,3208.0
40.6609045226,-73.92859296479999,3208.0
40.6609045226,-73.92542713569999,6660.0
40.6609045226,-73.92226130649999,4923.0
40.6609045226,-73.91909547739999,6750.0
40.6609045226,-73.91592964819999,3751.0
40.6609045226,-73.9127638191,1777.0
40.6609045226,-73.90959798989999,4790.0
40.6609045226,-73.9064321608,3058.0
40.6609045226,-73.9032663317,3058.0
40.6609045226,-73.9001005025,1917.0
40.6609045226,-73.8969346734,1917.0
40.6609045226,-73.8937688442,3829.0
40.6609045226,-73.8906030151,3829.0
40.6609045226,-73.8874371859,4948.0
40.6609045226,-73.8842713568,4948.0
40.6609045226,-73.8811055276,3400.0
40.6609045226,-73.8779396985,3739.0
40.6609045226,-73.8747738693,3988.0
40.6609045226,-73.8716080402,3988.0
40.6609045226,-73.8684422111,3988.0
40.6609045226,-73.8652763819,5573.0
40.6609045226,-73.8621105528,5573.0
40.6609045226,-73.85894472359999,5573.0
40.6609045226,-73.85577889449999,7378.0
40.6609045226,-73.85261306529999,7378.0
40.6609045226,-73.84944723619999,8047.0
40.6609045226,-73.84628140699999,8047.0
40.6609045226,-73.8431155779,8047.0
40.6609045226,-73.8399497487,8047.0
40.6609045226,-73.8367839196,7279.0
40.6609045226,-73.8336180905,7279.0
40.6609045226,-73.8304522613,7279.0
40.6609045226,-73.77663316579999,4058.0
40.6609045226,-73.7734673367,4058.0
40.6609045226,-73.7703015075,5330.0
40.6609045226,-73.7671356784,5330.0
40.6609045226,-73.7639698492,5330.0
40.6609045226,-73.7608040201,5330.0
40.6609045226,-73.757638191,3460.0
40.6609045226,-73.7544723618,3460.0
40.6609045226,-73.7513065327,5064.0
40.6609045226,-73.7481407035,5064.0
40.6609045226,-73.7449748744,3128.0
40.6609045226,-73.7418090452,3128.0
40.6609045226,-73.7386432161,3128.0
40.6609045226,-73.7354773869,3674.0
40.6609045226,-73.7323115578,3674.0
40.6609045226,-73.7291457286,5230.0
40.6631658291,-74.0457286432,2423.0
40.6631658291,-74.0425628141,2423.0
40.6631658291,-74.0393969849,2423.0
40.6631658291,-74.0362311558,2423.0
40.6631658291,-74.0330653266,2423.0
40.6631658291,-74.0298994975,2423.0
40.6631658291,-74.0267336683,2423.0
40.6631658291,-74.0235678392,2423.0
40.6631658291,-74.0204020101,2423.0
40.6631658291,-74.0172361809,2423.0
40.6631658291,-74.0140703518,2075.0
40.6631658291,-74.0109045226,2075.0
40.6631658291,-74.0077386935,2075.0
40.6631658291,-74.0045728643,2075.0
40.6631658291,-74.0014070352,2075.0
40.6631658291,-73.998241206,4424.0
40.6631658291,-73.99507537689999,4424.0
40.6631658291,-73.9919095477,3610.0
40.6631658291,-73.98874371859999,3928.0
40.6631658291,-73.98557788939999,5772.0
40.6631658291,-73.98241206029999,5772.0
40.6631658291,-73.9792462312,5278.0
40.6631658291,-73.9602512563,2501.0
40.6631658291,-73.9570854271,2501.0
40.6631658291,-73.953919598,2501.0
40.6631658291,-73.9507537688,5783.0
40.6631658291,-73.9475879397,5783.0
40.6631658291,-73.9444221106,5783.0
40.6631658291,-73.9412562814,4378.0
40.6631658291,-73.93809045229999,4378.0
40.6631658291,-73.9349246231,1693.0
40.6631658291,-73.93175879399999,3208.0
40.6631658291,-73.92859296479999,6660.0
40.6631658291,-73.92542713569999,4923.0
40.6631658291,-73.92226130649999,3651.0
40.6631658291,-73.91909547739999,3651.0
40.6631658291,-73.91592964819999,3751.0
40.6631658291,-73.9127638191,1777.0
40.6631658291,-73.90959798989999,3420.0
40.6631658291,-73.9064321608,6627.0
40.6631658291,-73.9032663317,3058.0
40.6631658291,-73.9001005025,1917.0
40.6631658291,-73.8969346734,4386.0
40.6631658291,-73.8937688442,3829.0
40.6631658291,-73.8906030151,3829.0
40.6631658291,-73.8874371859,3755.0
40.6631658291,-73.8842713568,3755.0
40.6631658291,-73.8811055276,3739.0
40.6631658291,-73.8779396985,3739.0
40.6631658291,-73.8747738693,3739.0
40.6631658291,-73.8716080402,3739.0
40.6631658291,-73.8684422111,5573.0
40.6631658291,-73.8652763819,5573.0
40.6631658291,-73.8621105528,5573.0
40.6631658291,-73.85894472359999,5573.0
40.6631658291,-73.85577889449999,7378.0
40.6631658291,-73.85261306529999,7378.0
40.6631658291,-73.84944723619999,7378.0
40.6631658291,-73.84628140699999,8047.0
40.6631658291,-73.8431155779,8047.0
40.6631658291,-73.8399497487,7279.0
40.6631658291,-73.8367839196,7279.0
40.6631658291,-73.8336180905,7279.0
40.6631658291,-73.8177889447,1256.0
40.6631658291,-73.8146231156,1256.0
40.6631658291,-73.78296482409999,4058.0
40.6631658291,-73.779798995,4058.0
40.6631658291,-73.77663316579999,4058.0
40.6631658291,-73.7734673367,4058.0
40.6631658291,-73.7703015075,4058.0
40.6631658291,-73.7671356784,5330.0
40.6631658291,-73.7639698492,5330.0
40.6631658291,-73.7608040201,5330.0
40.6631658291,-73.757638191,5064.0
40.6631658291,-73.7544723618,5064.0
40.6631658291,-73.7513065327,5064.0
40.6631658291,-73.7481407035,5064.0
40.6631658291,-73.7449748744,3128.0
40.6631658291,-73.7418090452,3128.0
40.6631658291,-73.7386432161,3128.0
40.6631658291,-73.7354773869,5230.0
40.6631658291,-73.7323115578,5230.0
40.6631658291,-73.7291457286,5230.0
40.6654271357,-74.0457286432,2423.0
40.6654271357,-74.0425628141,2423.0
40.6654271357,-74.0393969849,2423.0
40.6654271357,-74.0362311558,2423.0
40.6654271357,-74.0330653266,2423.0
40.6654271357,-74.0298994975,2423.0
40.6654271357,-74.0267336683,2423.0
40.6654271357,-74.0235678392,2423.0
40.6654271357,-74.0204020101,2423.0
40.6654271357,-74.0172361809,2423.0
40.6654271357,-74.0140703518,2423.0
40.6654271357,-74.0109045226,2423.0
40.6654271357,-74.0077386935,2075.0
40.6654271357,-74.0045728643,2075.0
40.6654271357,-74.0014070352,2075.0
40.6654271357,-73.998241206,2075.0
40.6654271357,-73.99507537689999,3610.0
40.6654271357,-73.9919095477,3928.0
40.6654271357,-73.98874371859999,3928.0
40.6654271357,-73.98557788939999,5772.0
40.6654271357,-73.98241206029999,4273.0
40.6654271357,-73.9792462312,5278.0
40.6654271357,-73.9602512563,4296.0
40.6654271357,-73.9570854271,6446.0
40.6654271357,-73.953919598,3835.0
40.6654271357,-73.9507537688,3782.0
40.6654271357,-73.9475879397,4719.0
40.6654271357,-73.9444221106,4719.0
40.6654271357,-73.9412562814,4719.0
40.6654271357,-73.93809045229999,4719.0
40.6654271357,-73.9349246231,5140.0
40.6654271357,-73.93175879399999,4437.0
40.6654271357,-73.92859296479999,2499.0
40.6654271357,-73.92542713569999,3651.0
40.6654271357,-73.92226130649999,5358.0
40.6654271357,-73.91909547739999,5358.0
40.6654271357,-73.91592964819999,3886.0
40.6654271357,-73.9127638191,3886.0
40.6654271357,-73.90959798989999,6627.0
40.6654271357,-73.9064321608,6627.0
40.6654271357,-73.9032663317,6094.0
40.6654271357,-73.9001005025,1917.0
40.6654271357,-73.8969346734,4386.0
40.6654271357,-73.8937688442,3826.0
40.6654271357,-73.8906030151,3826.0
40.6654271357,-73.8874371859,3399.0
40.6654271357,-73.8842713568,3755.0
40.6654271357,-73.8811055276,3221.0
40.6654271357,-73.8779396985,3739.0
40.6654271357,-73.8747738693,3739.0
40.6654271357,-73.8716080402,3739.0
40.6654271357,-73.8684422111,5573.0
40.6654271357,-73.8652763819,5573.0
40.6654271357,-73.8621105528,5573.0
40.6654271357,-73.85894472359999,5573.0
40.6654271357,-73.85577889449999,7378.0
40.6654271357,-73.85261306529999,7378.0
40.6654271357,-73.84944723619999,5996.0
40.6654271357,-73.84628140699999,5996.0
40.6654271357,-73.8431155779,8047.0
40.6654271357,-73.8399497487,7279.0
40.6654271357,-73.8367839196,7279.0
40.6654271357,-73.8336180905,7279.0
40.6654271357,-73.8304522613,1256.0
40.6654271357,-73.8272864322,1256.0
40.6654271357,-73.824120603,1256.0
40.6654271357,-73.8209547739,1256.0
40.6654271357,-73.8177889447,1256.0
40.6654271357,-73.8146231156,1256.0
40.6654271357,-73.8114572864,1256.0
40.6654271357,-73.8082914573,1256.0
40.6654271357,-73.8051256281,1256.0
40.6654271357,-73.801959799,1256.0
40.6654271357,-73.7987939698,4058.0
40.6654271357,-73.7956281407,4058.0
40.6654271357,-73.7924623116,4058.0
40.6654271357,-73.7892964824,4058.0
40.6654271357,-73.7861306533,4058.0
40.6654271357,-73.78296482409999,4058.0
40.6654271357,-73.779798995,4058.0
40.6654271357,-73.77663316579999,4058.0
40.6654271357,-73.7734673367,4058.0
40.6654271357,-73.7703015075,4058.0
40.6654271357,-73.7671356784,5330.0
40.6654271357,-73.7639698492,5330.0
40.6654271357,-73.7608040201,5330.0
40.6654271357,-73.757638191,5064.0
40.6654271357,-73.7544723618,5064.0
40.6654271357,-73.7513065327,5064.0
40.6654271357,-73.7481407035,5064.0
40.6654271357,-73.7449748744,5064.0
40.6654271357,-73.7418090452,5064.0
40.6654271357,-73.7386432161,3128.0
40.6654271357,-73.7354773869,3128.0
40.6654271357,-73.7323115578,3128.0
40.6654271357,-73.7291457286,5230.0
40.6676884422,-74.0457286432,2423.0
40.6676884422,-74.0425628141,2423.0
40.6676884422,-74.0393969849,2423.0
40.6676884422,-74.0362311558,2423.0
40.6676884422,-74.0330653266,2423.0
40.6676884422,-74.0298994975,2423.0
40.6676884422,-74.0267336683,2423.0
40.6676884422,-74.0235678392,2423.0
40.6676884422,-74.0204020101,2423.0
40.6676884422,-74.0172361809,2423.0
40.6676884422,-74.0140703518,2423.0
40.6676884422,-74.0109045226,2423.0
40.6676884422,-74.0077386935,2423.0
40.6676884422,-74.0045728643,2423.0
40.6676884422,-74.0014070352,2423.0
40.6676884422,-73.998241206,2075.0
40.6676884422,-73.99507537689999,2674.0
40.6676884422,-73.9919095477,2674.0
40.6676884422,-73.98874371859999,3652.0
40.6676884422,-73.98557788939999,3652.0
40.6676884422,-73.98241206029999,2961.0
40.6676884422,-73.9792462312,2961.0
40.6676884422,-73.976080402,5706.0
40.6676884422,-73.9602512563,4296.0
40.6676884422,-73.9570854271,6446.0
40.6676884422,-73.953919598,3835.0
40.6676884422,-73.9507537688,5897.0
40.6676884422,-73.9475879397,3115.0
40.6676884422,-73.9444221106,3115.0
40.6676884422,-73.9412562814,3115.0
40.6676884422,-73.93809045229999,3115.0
40.6676884422,-73.9349246231,5140.0
40.6676884422,-73.93175879399999,4437.0
40.6676884422,-73.92859296479999,5297.0
40.6676884422,-73.92542713569999,2499.0
40.6676884422,-73.92226130649999,2375.0
40.6676884422,-73.91909547739999,5358.0
40.6676884422,-73.91592964819999,3886.0
40.6676884422,-73.9127638191,3420.0
40.6676884422,-73.90959798989999,4318.0
40.6676884422,-73.9064321608,6627.0
40.6676884422,-73.9032663317,6094.0
40.6676884422,-73.9001005025,3107.0
40.6676884422,-73.8969346734,4154.0
40.6676884422,-73.8937688442,4154.0
40.6676884422,-73.8906030151,2938.0
40.6676884422,-73.8874371859,2139.0
40.6676884422,-73.8842713568,3399.0
40.6676884422,-73.8811055276,3221.0
40.6676884422,-73.8779396985,2986.0
40.6676884422,-73.8747738693,2986.0
40.6676884422,-73.8716080402,4258.0
40.6676884422,-73.8684422111,5573.0
40.6676884422,-73.8652763819,4465.0
40.6676884422,-73.8621105528,5573.0
40.6676884422,-73.85894472359999,5573.0
40.6676884422,-73.85577889449999,7378.0
40.6676884422,-73.85261306529999,7378.0
40.6676884422,-73.84944723619999,5996.0
40.6676884422,-73.84628140699999,5996.0
40.6676884422,-73.8431155779,5996.0
40.6676884422,-73.8399497487,7279.0
40.6676884422,-73.8367839196,3928.0
40.6676884422,-73.8336180905,3928.0
40.6676884422,-73.8304522613,2887.0
40.6676884422,-73.8272864322,2671.0
40.6676884422,-73.824120603,2671.0
40.6676884422,-73.8209547739,2671.0
40.6676884422,-73.8177889447,2671.0
40.6676884422,-73.8146231156,6247.0
40.6676884422,-73.8114572864,4381.0
40.6676884422,-73.8082914573,4381.0
40.6676884422,-73.8051256281,3978.0
40.6676884422,-73.801959799,3978.0
40.6676884422,-73.7987939698,2599.0
40.6676884422,-73.7956281407,2599.0
40.6676884422,-73.7924623116,2599.0
40.6676884422,-73.7892964824,1575.0
40.6676884422,-73.7861306533,6827.0
40.6676884422,-73.78296482409999,6827.0
40.6676884422,-73.779798995,6827.0
40.6676884422,-73.77663316579999,4058.0
40.6676884422,-73.7734673367,4058.0
40.6676884422,-73.7703015075,4058.0
40.6676884422,-73.7671356784,7115.0
40.6676884422,-73.7639698492,7115.0
40.6676884422,-73.7608040201,7115.0
40.6676884422,-73.757638191,7115.0
40.6676884422,-73.7544723618,2376.0
40.6676884422,-73.7513065327,1278.0
40.6676884422,-73.7481407035,1278.0
40.6676884422,-73.7449748744,3070.0
40.6676884422,-73.7418090452,3070.0
40.6676884422,-73.7386432161,4113.0
40.6676884422,-73.7354773869,4113.0
40.6676884422,-73.7323115578,4113.0
40.6676884422,-73.7291457286,4113.0
40.6699497487,-74.0425628141,2423.0
40.6699497487,-74.0393969849,2423.0
40.6699497487,-74.0362311558,2423.0
40.6699497487,-74.0330653266,2423.0
40.6699497487,-74.0298994975,2423.0
40.6699497487,-74.0267336683,2423.0
40.6699497487,-74.0235678392,2423.0
40.6699497487,-74.0204020101,2423.0
40.6699497487,-74.0172361809,2423.0
40.6699497487,-74.0140703518,2423.0
40.6699497487,-74.0109045226,2423.0
40.6699497487,-74.0077386935,2423.0
40.6699497487,-74.0045728643,2423.0
40.6699497487,-74.0014070352,2423.0
40.6699497487,-73.998241206,2075.0
40.6699497487,-73.99507537689999,2674.0
40.6699497487,-73.9919095477,2674.0
40.6699497487,-73.98874371859999,3652.0
40.6699497487,-73.98557788939999,3278.0
40.6699497487,-73.98241206029999,3278.0
40.6699497487,-73.9792462312,3674.0
40.6699497487,-73.976080402,3674.0
40.6699497487,-73.9729145729,5706.0
40.6699497487,-73.9602512563,4296.0
40.6699497487,-73.9570854271,6446.0
40.6699497487,-73.953919598,3835.0
40.6699497487,-73.9507537688,3857.0
40.6699497487,-73.9475879397,3818.0
40.6699497487,-73.9444221106,3818.0
40.6699497487,-73.9412562814,3818.0
40.6699497487,-73.93809045229999,3818.0
40.6699497487,-73.9349246231,5140.0
40.6699497487,-73.93175879399999,4437.0
40.6699497487,-73.92859296479999,5297.0
40.6699497487,-73.92542713569999,5213.0
40.6699497487,-73.92226130649999,2375.0
40.6699497487,-73.91909547739999,2375.0
40.6699497487,-73.91592964819999,3886.0
40.6699497487,-73.9127638191,3420.0
40.6699497487,-73.90959798989999,4318.0
40.6699497487,-73.9064321608,5679.0
40.6699497487,-73.9032663317,5679.0
40.6699497487,-73.9001005025,3107.0
40.6699497487,-73.8969346734,4154.0
40.6699497487,-73.8937688442,2938.0
40.6699497487,-73.8906030151,2938.0
40.6699497487,-73.8874371859,2139.0
40.6699497487,-73.8842713568,2073.0
40.6699497487,-73.8811055276,3104.0
40.6699497487,-73.8779396985,2986.0
40.6699497487,-73.8747738693,2986.0
40.6699497487,-73.8716080402,4258.0
40.6699497487,-73.8684422111,8566.0
40.6699497487,-73.8652763819,8566.0
40.6699497487,-73.8621105528,8566.0
40.6699497487,-73.85894472359999,5573.0
40.6699497487,-73.85577889449999,7378.0
40.6699497487,-73.85261306529999,7378.0
40.6699497487,-73.84944723619999,7378.0
40.6699497487,-73.84628140699999,7378.0
40.6699497487,-73.8431155779,5785.0
40.6699497487,-73.8399497487,3928.0
40.6699497487,-73.8367839196,3928.0
40.6699497487,-73.8336180905,2887.0
40.6699497487,-73.8304522613,2887.0
40.6699497487,-73.8272864322,2887.0
40.6699497487,-73.824120603,6247.0
40.6699497487,-73.8209547739,6247.0
40.6699497487,-73.8177889447,6247.0
40.6699497487,-73.8146231156,6247.0
40.6699497487,-73.8114572864,4381.0
40.6699497487,-73.8082914573,4381.0
40.6699497487,-73.8051256281,3978.0
40.6699497487,-73.801959799,3978.0
40.6699497487,-73.7987939698,2599.0
40.6699497487,-73.7956281407,2599.0
40.6699497487,-73.7924623116,2599.0
40.6699497487,-73.7892964824,1575.0
40.6699497487,-73.7861306533,6827.0
40.6699497487,-73.78296482409999,6827.0
40.6699497487,-73.779798995,6827.0
40.6699497487,-73.77663316579999,6827.0
40.6699497487,-73.7734673367,6827.0
40.6699497487,-73.7703015075,7115.0
40.6699497487,-73.7671356784,7115.0
40.6699497487,-73.7639698492,7115.0
40.6699497487,-73.7608040201,7115.0
40.6699497487,-73.757638191,7115.0
40.6699497487,-73.7544723618,2376.0
40.6699497487,-73.7513065327,2376.0
40.6699497487,-73.7481407035,3070.0
40.6699497487,-73.7449748744,3070.0
40.6699497487,-73.7418090452,3070.0
40.6699497487,-73.7386432161,3121.0
40.6699497487,-73.7354773869,4113.0
40.6699497487,-73.7323115578,4113.0
40.6699497487,-73.7291457286,4113.0
40.6722110553,-74.0425628141,2423.0
40.6722110553,-74.0393969849,2423.0
40.6722110553,-74.0362311558,2423.0
40.6722110553,-74.0330653266,2423.0
40.6722110553,-74.0298994975,2423.0
40.6722110553,-74.0267336683,2423.0
40.6722110553,-74.0235678392,2423.0
40.6722110553,-74.0204020101,2423.0
40.6722110553,-74.0172361809,2423.0
40.6722110553,-74.0140703518,2423.0
40.6722110553,-74.0109045226,2423.0
40.6722110553,-74.0077386935,2423.0
40.6722110553,-74.0045728643,2423.0
40.6722110553,-74.0014070352,2423.0
40.6722110553,-73.998241206,1614.0
40.6722110553,-73.99507537689999,1614.0
40.6722110553,-73.9919095477,1807.0
40.6722110553,-73.98874371859999,1614.0
40.6722110553,-73.98557788939999,3278.0
40.6722110553,-73.98241206029999,3694.0
40.6722110553,-73.9792462312,3674.0
40.6722110553,-73.976080402,4289.0
40.6722110553,-73.9729145729,5706.0
40.6722110553,-73.9634170854,5136.0
40.6722110553,-73.9602512563,3904.0
40.6722110553,-73.9570854271,3617.0
40.6722110553,-73.953919598,3617.0
40.6722110553,-73.9507537688,3857.0
40.6722110553,-73.9475879397,3857.0
40.6722110553,-73.9444221106,4495.0
40.6722110553,-73.9412562814,5097.0
40.6722110553,-73.93809045229999,5097.0
40.6722110553,-73.9349246231,2899.0
40.6722110553,-73.93175879399999,2899.0
40.6722110553,-73.92859296479999,3326.0
40.6722110553,-73.92542713569999,3326.0
40.6722110553,-73.92226130649999,4076.0
40.6722110553,-73.91909547739999,4076.0
40.6722110553,-73.91592964819999,4076.0
40.6722110553,-73.9127638191,4076.0
40.6722110553,-73.90959798989999,4318.0
40.6722110553,-73.9064321608,5679.0
40.6722110553,-73.9032663317,5679.0
40.6722110553,-73.9001005025,2587.0
40.6722110553,-73.8969346734,2587.0
40.6722110553,-73.8937688442,2587.0
40.6722110553,-73.8906030151,3213.0
40.6722110553,-73.8874371859,2776.0
40.6722110553,-73.8842713568,2073.0
40.6722110553,-73.8811055276,3104.0
40.6722110553,-73.8779396985,3626.0
40.6722110553,-73.8747738693,3626.0
40.6722110553,-73.8716080402,4258.0
40.6722110553,-73.8684422111,8566.0
40.6722110553,-73.8652763819,8566.0
40.6722110553,-73.8621105528,8566.0
40.6722110553,-73.85894472359999,7378.0
40.6722110553,-73.85577889449999,7378.0
40.6722110553,-73.85261306529999,7378.0
40.6722110553,-73.84944723619999,5785.0
40.6722110553,-73.84628140699999,5785.0
40.6722110553,-73.8431155779,3928.0
40.6722110553,-73.8399497487,3928.0
40.6722110553,-73.8367839196,3928.0
40.6722110553,-73.8336180905,2887.0
40.6722110553,-73.8304522613,2887.0
40.6722110553,-73.8272864322,2887.0
40.6722110553,-73.824120603,6247.0
40.6722110553,-73.8209547739,6247.0
40.6722110553,-73.8177889447,6455.0
40.6722110553,-73.8146231156,6455.0
40.6722110553,-73.8114572864,6455.0
40.6722110553,-73.8082914573,4381.0
40.6722110553,-73.8051256281,3978.0
40.6722110553,-73.801959799,3978.0
40.6722110553,-73.7987939698,2508.0
40.6722110553,-73.7956281407,2508.0
40.6722110553,-73.7924623116,2508.0
40.6722110553,-73.7892964824,1575.0
40.6722110553,-73.7861306533,6827.0
40.6722110553,-73.78296482409999,6827.0
40.6722110553,-73.779798995,6827.0
40.6722110553,-73.77663316579999,6827.0
40.6722110553,-73.7734673367,13061.0
40.6722110553,-73.7703015075,13061.0
40.6722110553,-73.7671356784,13061.0
40.6722110553,-73.7639698492,7115.0
40.6722110553,-73.7608040201,7115.0
40.6722110553,-73.757638191,7115.0
40.6722110553,-73.7544723618,2376.0
40.6722110553,-73.7513065327,4094.0
40.6722110553,-73.7481407035,3070.0
40.6722110553,-73.7449748744,3121.0
40.6722110553,-73.7418090452,3121.0
40.6722110553,-73.7386432161,3121.0
40.6722110553,-73.7354773869,4113.0
40.6722110553,-73.7323115578,4113.0
40.6722110553,-73.7291457286,4113.0
40.6744723618,-74.0393969849,2423.0
40.6744723618,-74.0362311558,2423.0
40.6744723618,-74.0330653266,2423.0
40.6744723618,-74.0298994975,2423.0
40.6744723618,-74.0267336683,2423.0
40.6744723618,-74.0235678392,2423.0
40.6744723618,-74.0204020101,2423.0
40.6744723618,-74.0172361809,2423.0
40.6744723618,-74.0140703518,2423.0
40.6744723618,-74.0109045226,2423.0
40.6744723618,-74.0077386935,2423.0
40.6744723618,-74.0045728643,6916.0
40.6744723618,-74.0014070352,2423.0
40.6744723618,-73.998241206,4409.0
40.6744723618,-73.99507537689999,1614.0
40.6744723618,-73.9919095477,1614.0
40.6744723618,-73.98874371859999,1614.0
40.6744723618,-73.98557788939999,1614.0
40.6744723618,-73.98241206029999,4674.0
40.6744723618,-73.9792462312,4674.0
40.6744723618,-73.976080402,4289.0
40.6744723618,-73.9729145729,5157.0
40.6744723618,-73.9697487437,5157.0
40.6744723618,-73.9665829146,4536.0
40.6744723618,-73.9634170854,4536.0
40.6744723618,-73.9602512563,5136.0
40.6744723618,-73.9570854271,5951.0
40.6744723618,-73.953919598,4255.0
40.6744723618,-73.9507537688,3262.0
40.6744723618,-73.9475879397,3262.0
40.6744723618,-73.9444221106,2803.0
40.6744723618,-73.9412562814,5097.0
40.6744723618,-73.93809045229999,5097.0
40.6744723618,-73.9349246231,2899.0
40.6744723618,-73.93175879399999,2134.0
40.6744723618,-73.92859296479999,4304.0
40.6744723618,-73.92542713569999,4304.0
40.6744723618,-73.92226130649999,4304.0
40.6744723618,-73.91909547739999,5018.0
40.6744723618,-73.91592964819999,5018.0
40.6744723618,-73.9127638191,2677.0
40.6744723618,-73.90959798989999,1164.0
40.6744723618,-73.9064321608,1164.0
40.6744723618,-73.9032663317,5679.0
40.6744723618,-73.9001005025,2587.0
40.6744723618,-73.8969346734,3538.0
40.6744723618,-73.8937688442,2587.0
40.6744723618,-73.8906030151,3213.0
40.6744723618,-73.8874371859,2776.0
40.6744723618,-73.8842713568,2865.0
40.6744723618,-73.8811055276,2865.0
40.6744723618,-73.8779396985,3626.0
40.6744723618,-73.8747738693,4864.0
40.6744723618,-73.8716080402,4864.0
40.6744723618,-73.8684422111,2230.0
40.6744723618,-73.8652763819,2230.0
40.6744723618,-73.8621105528,2057.0
40.6744723618,-73.85894472359999,3716.0
40.6744723618,-73.85577889449999,5785.0
40.6744723618,-73.85261306529999,5785.0
40.6744723618,-73.84944723619999,5785.0
40.6744723618,-73.84628140699999,5785.0
40.6744723618,-73.8431155779,2849.0
40.6744723618,-73.8399497487,2849.0
40.6744723618,-73.8367839196,2887.0
40.6744723618,-73.8336180905,2887.0
40.6744723618,-73.8304522613,2887.0
40.6744723618,-73.8272864322,2887.0
40.6744723618,-73.824120603,6455.0
40.6744723618,-73.8209547739,6455.0
40.6744723618,-73.8177889447,6455.0
40.6744723618,-73.8146231156,6455.0
40.6744723618,-73.8114572864,6455.0
40.6744723618,-73.8082914573,4381.0
40.6744723618,-73.8051256281,3978.0
40.6744723618,-73.801959799,1456.0
40.6744723618,-73.7987939698,2416.0
40.6744723618,-73.7956281407,2416.0
40.6744723618,-73.7924623116,2272.0
40.6744723618,-73.7892964824,2272.0
40.6744723618,-73.7861306533,4693.0
40.6744723618,-73.78296482409999,6827.0
40.6744723618,-73.779798995,6827.0
40.6744723618,-73.77663316579999,6827.0
40.6744723618,-73.7734673367,13061.0
40.6744723618,-73.7703015075,13061.0
40.6744723618,-73.7671356784,13061.0
40.6744723618,-73.7639698492,3516.0
40.6744723618,-73.7608040201,7115.0
40.6744723618,-73.757638191,2376.0
40.6744723618,-73.7544723618,2376.0
40.6744723618,-73.7513065327,4094.0
40.6744723618,-73.7481407035,4094.0
40.6744723618,-73.7449748744,3121.0
40.6744723618,-73.7418090452,3121.0
40.6744723618,-73.7386432161,2459.0
40.6744723618,-73.7354773869,1876.0
40.6744723618,-73.7323115578,1275.0
40.6744723618,-73.7291457286,1275.0
40.6767336683,-74.0393969849,2423.0
40.6767336683,-74.0362311558,2423.0
40.6767336683,-74.0330653266,2423.0
40.6767336683,-74.0298994975,2423.0
40.6767336683,-74.0267336683,2423.0
40.6767336683,-74.0235678392,2423.0
40.6767336683,-74.0204020101,2423.0
40.6767336683,-74.0172361809,2423.0
40.6767336683,-74.0140703518,2423.0
40.6767336683,-74.0109045226,6916.0
40.6767336683,-74.0077386935,6916.0
40.6767336683,-74.0045728643,1429.0
40.6767336683,-74.0014070352,1429.0
40.6767336683,-73.998241206,4409.0
40.6767336683,-73.99507537689999,4409.0
40.6767336683,-73.9919095477,4409.0
40.6767336683,-73.98874371859999,1614.0
40.6767336683,-73.98557788939999,1614.0
40.6767336683,-73.98241206029999,4674.0
40.6767336683,-73.9792462312,4244.0
40.6767336683,-73.976080402,5157.0
40.6767336683,-73.9729145729,5157.0
40.6767336683,-73.9697487437,3223.0
40.6767336683,-73.9665829146,2747.0
40.6767336683,-73.9634170854,2747.0
40.6767336683,-73.9602512563,5951.0
40.6767336683,-73.9570854271,5951.0
40.6767336683,-73.953919598,4255.0
40.6767336683,-73.9507537688,4798.0
40.6767336683,-73.9475879397,4798.0
40.6767336683,-73.9444221106,4242.0
40.6767336683,-73.9412562814,2805.0
40.6767336683,-73.93809045229999,2805.0
40.6767336683,-73.9349246231,2134.0
40.6767336683,-73.93175879399999,2134.0
40.6767336683,-73.92859296479999,4304.0
40.6767336683,-73.92542713569999,4304.0
40.6767336683,-73.92226130649999,4304.0
40.6767336683,-73.91909547739999,5018.0
40.6767336683,-73.91592964819999,2752.0
40.6767336683,-73.9127638191,2752.0
40.6767336683,-73.90959798989999,4839.0
40.6767336683,-73.9064321608,1426.0
40.6767336683,-73.9032663317,1426.0
40.6767336683,-73.9001005025,2587.0
40.6767336683,-73.8969346734,3538.0
40.6767336683,-73.8937688442,3538.0
40.6767336683,-73.8906030151,3538.0
40.6767336683,-73.8874371859,1606.0
40.6767336683,-73.8842713568,1606.0
40.6767336683,-73.8811055276,1579.0
40.6767336683,-73.8779396985,3231.0
40.6767336683,-73.8747738693,4864.0
40.6767336683,-73.8716080402,4864.0
40.6767336683,-73.8684422111,2057.0
40.6767336683,-73.8652763819,2057.0
40.6767336683,-73.8621105528,2057.0
